id,minimum_latitude,minimum_longitude
3069,19.00000,-125.00000
3070,19.00000,-125.00000
3071,0.00000,-159.00000
3072,0.00000,-159.00000
3073,20.00000,-125.00000
3074,13.00000,-150.00000
3075,5.00000,-127.00000
3076,27.00000,-146.00000
3077,0.00000,-143.00000
3078,0.00000,-143.00000
3079,25.00000,-133.00000
3080,19.00000,-145.00000
3081,0.00000,-143.00000
3082,20.00000,-135.00000
3083,20.00000,-135.00000
3084,20.00000,-135.00000
3085,20.00000,-135.00000
3086,20.00000,-135.00000
3087,20.00000,-135.00000
3088,20.00000,-135.00000
3089,20.00000,-135.00000
3090,20.00000,-135.00000
3091,20.00000,-135.00000
3092,28.13000,-95.22000
3093,28.13000,-95.22000
3094,28.13000,-95.22000
3095,28.13000,-95.22000
3096,28.13000,-95.22000
3097,28.13000,-95.22000
3098,28.13000,-95.22000
3099,28.13000,-95.22000
3100,28.13000,-95.22000
3101,28.13000,-95.22000
3102,28.13000,-95.22000
3103,27.00000,-104.00000
3104,34.00000,-100.50000
3105,35.25000,-99.32000
3106,35.25000,-99.32000
3107,34.00000,-100.50000
3108,-90.00000,-180.00000
3109,20.00000,-130.00000
3110,20.00000,-120.00000
3111,20.00000,-120.00000
3112,20.00000,-120.00000
3113,-90.00000,-180.00000
3114,-90.00000,-180.00000
3115,20.00000,-130.00000
3116,20.00000,-120.00000
3117,20.00000,-120.00000
3118,20.00000,-120.00000
3119,-90.00000,-180.00000
3120,-90.00000,-180.00000
3121,33.00000,-107.00000
3122,33.00000,-107.00000
3123,33.00000,-107.00000
3124,33.00000,-107.00000
3125,33.00000,-107.00000
3126,33.00000,-107.00000
3127,33.00000,-107.00000
3128,33.00000,-107.00000
3129,33.00000,-107.00000
3130,33.00000,-107.00000
3131,33.00000,-107.00000
3132,33.00000,-107.00000
3133,33.00000,-107.00000
3134,33.00000,-107.00000
3135,33.00000,-107.00000
3136,33.00000,-107.00000
3137,33.00000,-107.00000
3138,33.00000,-107.00000
3139,34.50000,-99.00000
3140,34.50000,-99.00000
3141,25.00000,-127.00000
3142,25.00000,-127.00000
3143,25.00000,-127.00000
3144,27.00000,-114.00000
3145,27.00000,-114.00000
3146,27.00000,-114.00000
3147,36.00000,-115.00000
3148,36.00000,-115.00000
3149,28.80000,-96.00000
3150,28.50000,-96.00000
3151,30.00000,-115.00000
3152,28.00000,-96.00000
3153,31.17000,-88.77000
3154,31.17000,-88.77000
3155,31.17000,-88.77000
3156,31.17000,-88.77000
3157,31.17000,-88.77000
3158,31.17000,-88.77000
3159,31.17000,-88.77000
3160,31.17000,-88.77000
3161,31.17000,-88.77000
3162,31.17000,-88.77000
3163,-2.00000,-2.00000
3164,31.90000,-90.33000
3165,31.90000,-90.33000
3166,31.90000,-90.33000
3167,31.90000,-90.33000
3168,31.90000,-90.33000
3169,31.90000,-90.33000
3170,32.93000,-88.08000
3171,32.93000,-88.08000
3172,32.93000,-88.08000
3173,32.93000,-88.08000
3174,32.93000,-88.08000
3175,32.93000,-88.08000
3176,32.93000,-88.08000
3177,32.93000,-88.08000
3178,32.93000,-88.08000
3179,32.93000,-88.08000
3180,32.93000,-88.08000
3181,32.93000,-88.08000
3182,20.00000,-135.00000
3183,20.00000,-135.00000
3184,20.00000,-135.00000
3185,20.00000,-135.00000
3186,20.00000,-135.00000
3187,20.00000,-135.00000
3188,29.00000,-97.00000
3189,33.00000,-87.00000
3190,0.00000,-142.00000
3191,0.00000,-142.00000
3192,0.00000,-142.00000
3193,20.00000,-135.00000
3194,20.00000,-135.00000
3195,20.00000,-135.00000
3196,20.00000,-135.00000
3197,20.00000,-135.00000
3198,20.00000,-135.00000
3199,20.00000,-135.00000
3200,20.00000,-135.00000
3201,20.00000,-135.00000
3202,20.00000,-135.00000
3203,20.00000,-135.00000
3204,36.50000,-97.50000
3205,36.60000,-97.60000
3206,36.60000,-97.60000
3207,33.80000,-98.00000
3208,33.50000,-98.00000
3209,33.00000,-98.00000
3210,39.73000,-95.72000
3211,39.73000,-95.72000
3212,39.73000,-95.72000
3213,39.73000,-95.72000
3214,39.73000,-95.72000
3215,39.73000,-95.72000
3216,39.73000,-95.72000
3217,39.73000,-95.72000
3218,39.73000,-95.72000
3219,39.73000,-95.72000
3220,39.61000,-92.58000
3221,39.61000,-92.58000
3222,39.61000,-92.58000
3223,39.61000,-92.58000
3224,39.61000,-92.58000
3225,39.61000,-92.58000
3226,39.61000,-92.58000
3227,39.61000,-92.58000
3228,39.61000,-92.58000
3229,39.61000,-92.58000
3230,39.61000,-92.58000
3231,39.32000,-98.37000
3232,39.32000,-98.37000
3233,39.32000,-98.37000
3234,39.32000,-98.37000
3235,39.32000,-98.37000
3236,39.32000,-98.37000
3237,39.32000,-98.37000
3238,39.32000,-98.37000
3239,39.32000,-98.37000
3240,39.32000,-98.37000
3241,39.32000,-98.37000
3242,20.00000,-135.00000
3243,20.00000,-135.00000
3244,20.00000,-135.00000
3245,20.00000,-135.00000
3246,20.00000,-135.00000
3247,20.00000,-135.00000
3248,38.00000,-98.00000
3249,0.00000,-142.00000
3250,0.00000,-142.00000
3251,0.00000,-142.00000
3252,20.00000,-135.00000
3253,20.00000,-135.00000
3254,20.00000,-135.00000
3255,20.00000,-135.00000
3256,20.00000,-135.00000
3257,20.00000,-135.00000
3258,20.00000,-135.00000
3259,20.00000,-135.00000
3260,20.00000,-135.00000
3261,10.00000,100.00000
3262,10.00000,100.00000
3263,10.00000,100.00000
3264,10.00000,100.00000
3265,10.00000,100.00000
3266,10.00000,100.00000
3267,10.00000,100.00000
3268,10.00000,100.00000
3269,10.00000,100.00000
3270,10.00000,100.00000
3271,10.00000,100.00000
3272,10.00000,100.00000
3273,10.00000,100.00000
3274,10.00000,100.00000
3275,10.00000,100.00000
3276,10.00000,100.00000
3277,10.00000,100.00000
3278,44.00000,-131.00000
3279,46.00000,-124.00000
3280,44.00000,-131.00000
3281,46.19000,-124.50000
3282,46.19000,-124.50000
3283,46.19000,-124.50000
3284,46.19000,-124.50000
3285,46.19000,-124.50000
3286,46.19000,-124.50000
3287,46.19000,-124.50000
3288,46.19000,-124.50000
3289,46.19000,-124.50000
3290,46.19000,-124.50000
3291,46.19000,-124.50000
3292,43.71000,-124.97000
3293,43.71000,-124.97000
3294,43.71000,-124.97000
3295,43.71000,-124.97000
3296,43.71000,-124.97000
3297,43.71000,-124.97000
3298,43.71000,-124.97000
3299,43.71000,-124.97000
3300,43.71000,-124.97000
3301,43.71000,-124.97000
3302,43.71000,-124.97000
3303,20.00000,-135.00000
3304,20.00000,-135.00000
3305,20.00000,-135.00000
3306,20.00000,-135.00000
3307,20.00000,-135.00000
3308,2.50000,-155.00000
3309,2.50000,-155.00000
3310,2.50000,-155.00000
3311,20.00000,-135.00000
3312,20.00000,-135.00000
3313,20.00000,-135.00000
3314,20.00000,-135.00000
3315,20.00000,-135.00000
3316,20.00000,-135.00000
3317,20.00000,-135.00000
3318,20.00000,-135.00000
3319,20.00000,-135.00000
3320,20.00000,-135.00000
3321,10.00000,50.00000
3322,10.00000,100.00000
3323,10.00000,100.00000
3324,33.00000,-90.00000
3325,23.00000,124.00000
3326,20.00000,-120.00000
3327,42.50000,-92.50000
3328,42.50000,-92.50000
3329,20.00000,-120.00000
3330,20.00000,-120.00000
3331,20.00000,-120.00000
3332,-90.00000,-180.00000
3333,20.00000,-120.00000
3334,20.00000,-120.00000
3335,-90.00000,-180.00000
3336,-90.00000,-180.00000
3337,27.00000,-114.00000
3338,27.00000,-114.00000
3339,33.00000,-90.00000
3340,37.00000,-99.00000
3341,31.00000,-107.00000
3342,31.00000,-107.00000
3343,23.90000,-98.00000
3344,23.90000,-98.00000
3345,20.00000,-135.00000
3346,20.00000,-135.00000
3347,20.00000,-135.00000
3348,20.00000,-135.00000
3349,20.00000,-135.00000
3350,20.00000,-135.00000
3351,20.00000,-135.00000
3352,20.00000,-135.00000
3353,20.00000,-135.00000
3354,20.00000,-135.00000
3355,20.00000,-135.00000
3356,20.00000,-135.00000
3357,27.47000,-97.08000
3358,27.47000,-97.08000
3359,27.47000,-97.08000
3360,27.47000,-97.08000
3361,27.47000,-97.08000
3362,27.47000,-97.08000
3363,27.47000,-97.08000
3364,27.47000,-97.08000
3365,27.47000,-97.08000
3366,27.47000,-97.08000
3367,30.90000,-101.90000
3368,30.90000,-101.90000
3369,-3.30000,-142.10000
3370,-3.30000,-144.60000
3371,-3.30000,-142.10000
3372,-3.30000,-142.10000
3373,-3.30000,-142.10000
3374,-3.30000,-142.10000
3375,-3.30000,-142.10000
3376,-3.30000,-142.10000
3377,-3.30000,-142.10000
3378,-3.30000,-142.10000
3379,-3.30000,-142.10000
3380,-3.30000,-142.10000
3381,-3.30000,-142.10000
3382,-3.30000,-142.10000
3383,-3.30000,-142.10000
3384,-3.30000,-142.10000
3385,-3.30000,-142.10000
3386,-3.30000,-142.10000
3387,-3.30000,-142.10000
3388,-3.30000,-142.10000
3389,23.90000,-98.90000
3390,23.90000,-98.90000
3391,23.90000,-98.90000
3392,36.00000,-115.00000
3393,36.00000,-115.00000
3394,36.00000,-115.00000
3395,36.00000,-115.00000
3396,36.00000,-115.00000
3397,36.00000,-115.00000
3398,36.00000,-115.00000
3399,10.00000,100.00000
3400,10.00000,100.00000
3401,10.00000,100.00000
3402,10.00000,100.00000
3403,34.50000,-99.00000
3404,33.00000,-89.00000
3405,33.00000,-90.00000
3406,36.00000,-115.00000
3407,32.00000,-105.00000
3408,14.00000,-105.00000
3409,20.00000,-135.00000
3410,20.00000,-135.00000
3411,20.00000,-135.00000
3412,20.00000,-135.00000
3413,20.00000,-135.00000
3414,20.00000,-135.00000
3415,20.00000,-135.00000
3416,20.00000,-135.00000
3417,20.00000,-135.00000
3418,33.00000,-105.00000
3419,33.00000,-105.00000
3420,33.00000,-105.00000
3421,33.00000,-105.00000
3422,33.00000,-105.00000
3423,33.00000,-105.00000
3424,33.00000,-105.00000
3425,33.00000,-105.00000
3426,33.00000,-105.00000
3427,33.00000,-105.00000
3428,36.81000,-96.26000
3429,36.81000,-96.26000
3430,36.81000,-96.28000
3431,36.81000,-96.26000
3432,36.81000,-96.26000
3433,36.81000,-96.26000
3434,36.81000,-96.26000
3435,36.81000,-96.26000
3436,36.81000,-96.26000
3437,36.81000,-96.26000
3438,36.81000,-96.26000
3439,36.81000,-96.26000
3440,20.00000,-135.00000
3441,20.00000,-135.00000
3442,36.81000,-96.26000
3443,20.00000,-135.00000
3444,33.00000,-105.00000
3445,10.00000,100.00000
3446,36.00000,-115.00000
3447,36.00000,-115.00000
3448,10.00000,100.00000
3449,10.00000,100.00000
3450,36.00000,-115.00000
3451,10.00000,100.00000
3452,36.00000,-115.00000
3453,36.00000,-115.00000
3454,36.00000,-115.00000
3455,10.00000,100.00000
3456,10.00000,100.00000
3457,10.00000,100.00000
3458,10.00000,100.00000
3459,10.00000,100.00000
3460,10.00000,100.00000
3461,10.00000,100.00000
3462,36.00000,-115.00000
3463,36.00000,-115.00000
3464,36.00000,-115.00000
3465,36.00000,-115.00000
3466,36.00000,-115.00000
3467,36.00000,-115.00000
3468,10.00000,100.00000
3469,10.00000,100.00000
3470,10.00000,100.00000
3471,10.00000,100.00000
3472,10.00000,100.00000
3473,10.00000,100.00000
3474,10.00000,100.00000
3475,10.00000,100.00000
3476,34.50000,-99.00000
3477,10.00000,100.00000
3478,36.00000,-115.00000
3479,36.00000,-115.00000
3480,36.00000,-115.00000
3481,29.60000,-122.50000
3482,-2.40000,-156.00000
3483,29.60000,-122.00000
3484,31.82000,-119.64000
3485,20.00000,-135.00000
3486,31.82000,-119.64000
3487,20.00000,-135.00000
3488,20.00000,-135.00000
3489,20.00000,-135.00000
3490,20.00000,-135.00000
3491,20.00000,-135.00000
3492,31.82000,-119.64000
3493,31.82000,-119.64000
3494,31.82000,-119.64000
3495,31.82000,-119.64000
3496,31.82000,-119.64000
3497,31.82000,-119.64000
3498,32.41000,-121.18000
3499,32.41000,-121.18000
3500,32.41000,-121.18000
3501,32.41000,-121.18000
3502,30.92000,-119.04000
3503,30.92000,-119.04000
3504,30.92000,-119.04000
3505,30.92000,-119.04000
3506,30.92000,-119.04000
3507,30.92000,-119.04000
3508,30.92000,-119.04000
3509,30.92000,-119.04000
3510,32.84000,-122.40000
3511,32.84000,-122.40000
3512,32.84000,-122.40000
3513,32.84000,-122.40000
3514,0.00000,-180.00000
3515,0.00000,-180.00000
3516,0.00000,-180.00000
3517,29.60000,-122.00000
3518,29.60000,-122.00000
3519,20.00000,-135.00000
3520,20.00000,-135.00000
3521,20.00000,-135.00000
3522,20.00000,-135.00000
3523,20.00000,-135.00000
3524,20.00000,-135.00000
3525,20.00000,-135.00000
3526,36.00000,-115.00000
3527,36.00000,-115.00000
3528,36.00000,-115.00000
3529,36.00000,-115.00000
3530,36.00000,-115.00000
3531,36.00000,-115.00000
3532,36.00000,-115.00000
3533,36.00000,-115.00000
3534,36.00000,-115.00000
3535,35.00000,-115.00000
3536,36.00000,-115.00000
3537,36.00000,-115.00000
3538,33.00000,-90.00000
3539,34.00000,-100.50000
3540,36.00000,-115.00000
3541,36.00000,-115.00000
3542,36.00000,-115.00000
3543,36.00000,-115.00000
3544,36.00000,-115.00000
3545,31.90000,117.16000
3546,25.21000,121.56000
3547,36.00000,-115.00000
3548,36.00000,-115.00000
3549,36.00000,-115.00000
3550,36.00000,-115.00000
3551,36.00000,-115.00000
3552,36.00000,-115.00000
3553,36.00000,-115.00000
3554,34.53000,-109.05000
3555,36.00000,-115.00000
3556,36.00000,-115.00000
3557,-2.40000,-156.00000
3558,20.00000,-135.00000
3559,20.00000,-135.00000
3560,20.00000,-135.00000
3561,20.00000,-135.00000
3562,20.00000,-135.00000
3563,20.00000,-135.00000
3564,20.00000,-135.00000
3565,20.00000,-135.00000
3566,20.00000,-135.00000
3567,20.00000,-135.00000
3568,20.00000,-135.00000
3569,27.00000,-115.00000
3570,27.00000,-115.00000
3571,27.00000,-115.00000
3572,27.00000,-115.00000
3573,27.00000,-115.00000
3574,27.00000,-115.00000
3575,27.00000,-115.00000
3576,37.00000,-98.23000
3577,37.00000,-98.23000
3578,37.00000,-98.23000
3579,37.00000,-98.23000
3580,37.00000,-98.23000
3581,37.00000,-98.23000
3582,37.00000,-98.23000
3583,37.00000,-98.23000
3584,37.00000,-98.23000
3585,37.00000,-98.23000
3586,37.00000,-98.23000
3587,37.00000,-98.23000
3588,10.00000,100.00000
3589,36.00000,-115.00000
3590,36.00000,-115.00000
3591,36.00000,-115.00000
3592,36.00000,-115.00000
3593,36.00000,-115.00000
3594,36.00000,-115.00000
3595,34.50000,-99.00000
3596,34.50000,-99.00000
3597,34.50000,-99.00000
3598,34.50000,-99.00000
3599,36.00000,-115.00000
3600,34.53000,-109.00000
3601,34.53000,-109.00000
3602,28.00000,-115.00000
3603,28.00000,-115.00000
3604,28.00000,-115.00000
3605,36.00000,-115.00000
3606,36.00000,-115.00000
3607,36.00000,-115.00000
3608,36.00000,-115.00000
3609,-2.40000,-156.00000
3610,33.29000,126.16000
3611,39.92000,116.42000
3612,33.60000,126.46000
3613,35.70000,135.10000
3614,20.00000,-135.00000
3615,20.00000,-135.00000
3616,20.00000,-135.00000
3617,20.00000,-135.00000
3618,20.00000,-135.00000
3619,20.00000,-135.00000
3620,20.00000,-135.00000
3621,20.00000,-135.00000
3622,20.00000,-135.00000
3623,20.00000,-135.00000
3624,20.00000,-135.00000
3625,20.00000,-135.00000
3626,20.00000,-135.00000
3627,20.00000,-135.00000
3628,20.00000,-135.00000
3629,20.00000,-135.00000
3630,20.00000,-135.00000
3631,20.00000,-135.00000
3632,20.00000,-135.00000
3633,20.00000,-135.00000
3634,20.00000,-135.00000
3635,5.00000,-125.00000
3636,5.00000,-125.00000
3637,35.76000,-101.97000
3638,35.76000,-101.97000
3639,35.76000,-101.97000
3640,35.76000,-101.97000
3641,35.76000,-101.97000
3642,35.76000,-101.97000
3643,35.76000,-101.97000
3644,37.79000,-106.55000
3645,37.79000,-106.55000
3646,37.79000,-106.55000
3647,37.79000,-106.55000
3648,37.79000,-106.55000
3649,37.79000,-106.55000
3650,37.79000,-106.55000
3651,37.79000,-106.55000
3652,37.37000,-103.70000
3653,37.37000,-103.70000
3654,37.37000,-103.70000
3655,37.37000,-103.70000
3656,37.37000,-103.70000
3657,37.37000,-103.70000
3658,37.37000,-103.70000
3659,37.37000,-103.70000
3660,35.76000,-101.97000
3661,35.76000,-101.97000
3662,35.76000,-101.97000
3663,35.76000,-101.97000
3664,35.76000,-101.97000
3665,35.76000,-101.97000
3666,35.76000,-101.97000
3667,35.76000,-101.97000
3668,35.76000,-101.97000
3669,35.76000,-101.97000
3670,37.79000,-106.55000
3671,37.79000,-106.55000
3672,37.79000,-106.55000
3673,37.79000,-106.55000
3674,37.79000,-106.55000
3675,37.79000,-106.55000
3676,37.79000,-106.55000
3677,37.79000,-106.55000
3678,37.79000,-106.55000
3679,37.37000,-103.70000
3680,37.37000,-103.70000
3681,37.37000,-103.70000
3682,37.37000,-103.70000
3683,37.37000,-103.70000
3684,37.37000,-103.70000
3685,37.37000,-103.70000
3686,37.37000,-103.70000
3687,37.37000,-103.70000
3688,34.53000,-109.05000
3689,10.00000,100.00000
3690,22.37000,114.25000
3691,33.25000,126.25000
3692,19.47000,155.60000
3693,10.00000,100.00000
3694,36.50000,126.53000
3695,33.29000,126.17000
3696,10.00000,100.00000
3697,27.01000,138.40000
3698,33.29000,126.16000
3699,10.00000,100.00000
3700,30.00000,126.00000
3701,33.29000,126.16000
3702,33.17000,126.10000
3703,36.00000,-115.00000
3704,36.00000,-115.00000
3705,36.00000,-115.00000
3706,34.53000,-109.05000
3707,34.53000,-109.00000
3708,20.00000,-135.00000
3709,20.00000,-135.00000
3710,20.00000,-135.00000
3711,20.00000,-135.00000
3712,20.00000,-135.00000
3713,20.00000,-135.00000
3714,20.00000,-135.00000
3715,20.00000,-135.00000
3716,31.17000,-88.77000
3717,31.17000,-88.77000
3718,31.17000,-88.77000
3719,31.17000,-88.77000
3720,31.17000,-88.77000
3721,31.17000,-88.77000
3722,31.17000,-88.77000
3723,31.17000,-88.77000
3724,31.17000,-88.77000
3725,31.17000,-88.77000
3726,31.17000,-88.77000
3727,31.17000,-88.77000
3728,31.17000,-88.77000
3729,31.17000,-88.77000
3730,31.17000,-88.77000
3731,39.41000,-83.86000
3732,39.41000,-83.86000
3733,39.41000,-83.86000
3734,39.41000,-83.86000
3735,39.41000,-83.86000
3736,39.41000,-83.86000
3737,39.41000,-83.86000
3738,39.41000,-83.86000
3739,39.41000,-83.86000
3740,39.41000,-83.86000
3741,39.41000,-83.86000
3742,39.41000,-83.86000
3743,39.41000,-83.86000
3744,39.41000,-83.86000
3745,39.41000,-83.86000
3746,37.42000,-85.82000
3747,37.42000,-85.82000
3748,37.42000,-85.82000
3749,37.42000,-85.82000
3750,37.42000,-85.82000
3751,37.42000,-85.82000
3752,37.42000,-85.82000
3753,37.42000,-85.82000
3754,37.42000,-85.82000
3755,37.42000,-85.82000
3756,37.42000,-85.82000
3757,37.42000,-85.82000
3758,37.42000,-85.82000
3759,37.42000,-85.82000
3760,37.42000,-85.82000
3761,35.98000,-87.94000
3762,35.98000,-87.94000
3763,35.98000,-87.94000
3764,35.98000,-87.94000
3765,35.98000,-87.94000
3766,35.98000,-87.94000
3767,35.98000,-87.94000
3768,35.98000,-87.94000
3769,35.98000,-87.94000
3770,35.98000,-87.94000
3771,35.98000,-87.94000
3772,35.98000,-87.94000
3773,35.98000,-87.94000
3774,35.98000,-87.94000
3775,35.98000,-87.94000
3776,28.68000,-90.24000
3777,28.68000,-90.24000
3778,28.68000,-90.24000
3779,28.68000,-90.24000
3780,28.68000,-90.24000
3781,28.68000,-90.24000
3782,28.68000,-90.24000
3783,28.68000,-90.24000
3784,28.68000,-90.24000
3785,28.68000,-90.24000
3786,28.68000,-90.24000
3787,28.68000,-90.24000
3788,28.68000,-90.24000
3789,28.68000,-90.24000
3790,28.68000,-90.24000
3791,34.25000,-88.56000
3792,34.25000,-88.56000
3793,34.25000,-88.56000
3794,34.25000,-88.56000
3795,34.25000,-88.56000
3796,34.25000,-88.56000
3797,34.25000,-88.56000
3798,34.25000,-88.56000
3799,34.25000,-88.56000
3800,34.25000,-88.56000
3801,34.25000,-88.56000
3802,34.25000,-88.56000
3803,34.25000,-88.56000
3804,34.25000,-88.56000
3805,34.25000,-88.56000
3806,27.00000,-115.00000
3807,27.00000,-115.00000
3808,27.00000,-115.00000
3809,37.71000,-88.28000
3810,37.71000,-88.28000
3811,37.71000,-88.28000
3812,37.71000,-88.28000
3813,37.71000,-88.28000
3814,37.71000,-88.28000
3815,37.71000,-88.28000
3816,37.71000,-88.28000
3817,37.71000,-88.28000
3818,37.71000,-88.28000
3819,37.71000,-88.28000
3820,37.71000,-88.28000
3821,37.71000,-88.28000
3822,37.71000,-88.28000
3823,37.71000,-88.28000
3824,20.00000,-135.00000
3825,20.00000,-135.00000
3826,20.00000,-135.00000
3827,20.00000,-135.00000
3828,31.17000,-88.77000
3829,31.17000,-88.77000
3830,39.41000,-83.86000
3831,39.41000,-83.86000
3832,37.42000,-85.82000
3833,37.42000,-85.82000
3834,37.71000,-88.28000
3835,37.71000,-88.28000
3836,35.98000,-87.94000
3837,35.98000,-87.94000
3838,28.68000,-90.24000
3839,28.68000,-90.24000
3840,34.25000,-88.56000
3841,34.25000,-88.56000
3842,36.00000,-115.00000
3843,36.00000,-115.00000
3844,-2.40000,-156.00000
3845,38.33000,109.70000
3846,38.33000,109.70000
3847,38.33000,109.70000
3848,10.00000,100.00000
3849,28.00000,-115.00000
3850,38.30000,109.70000
3851,10.00000,100.00000
3852,28.00000,-115.00000
3853,33.29000,126.16000
3854,33.30000,126.15000
3855,33.30000,126.15000
3856,22.22000,114.24000
3857,22.22000,114.25000
3858,10.00000,100.00000
3859,31.00000,-107.00000
3860,-70.00000,100.00000
3861,10.00000,100.00000
3862,48.00000,-105.50000
3863,5.00000,-125.00000
3864,5.00000,-125.00000
3865,5.00000,-125.00000
3866,32.00000,-98.50000
3867,32.00000,-99.00000
3868,31.00000,-107.00000
3869,31.00000,-107.00000
3870,31.00000,-107.00000
3871,31.00000,-107.00000
3872,31.00000,-107.00000
3873,31.00000,-107.00000
3874,31.00000,-107.00000
3875,31.00000,-107.00000
3876,33.00000,-103.00000
3877,30.00000,-104.00000
3878,30.00000,-104.00000
3879,25.00000,-150.00000
3880,32.00000,-106.00000
3881,5.00000,-125.00000
3882,5.00000,-125.00000
3883,5.00000,-125.00000
3884,31.19000,-114.15000
3885,31.19000,-114.15000
3886,31.54000,-109.50000
3887,60.00000,-180.00000
3888,60.00000,-180.00000
3889,60.00000,-180.00000
3890,60.00000,-180.00000
3891,15.00000,-72.00000
3892,36.65000,-97.74000
3893,36.65000,-97.74000
3894,36.65000,-97.74000
3895,60.00000,120.00000
3896,51.21000,172.44000
3897,51.21000,172.44000
3898,70.00000,-170.00000
3899,70.00000,-170.00000
3900,5.00000,-125.00000
3901,20.00000,-140.00000
3902,-3.00000,-125.00000
3903,-30.00000,-150.00000
3904,-40.00000,-80.00000
3905,-17.70000,-63.20000
3906,-25.00000,-180.00000
3907,-25.00000,-180.00000
3908,-45.00000,-180.00000
3909,-45.00000,-180.00000
3910,-60.00000,-180.00000
3911,-25.00000,-180.00000
3912,-25.00000,-180.00000
3913,-25.00000,-180.00000
3914,-60.00000,-180.00000
3915,-60.00000,-180.00000
3916,-60.00000,-180.00000
3917,-60.00000,-180.00000
3918,-60.00000,-180.00000
3919,-60.00000,-180.00000
3920,-30.00000,-150.00000
3921,-30.00000,-150.00000
3922,-25.00000,50.00000
3923,-25.00000,50.00000
3924,-25.00000,50.00000
3925,-25.00000,50.00000
3926,-25.00000,50.00000
3927,-25.00000,50.00000
3928,-25.00000,50.00000
3929,-25.00000,50.00000
3930,-25.00000,50.00000
3931,-25.00000,50.00000
3932,-25.00000,50.00000
3933,-25.00000,50.00000
3934,-25.00000,50.00000
3935,-25.00000,50.00000
3936,-25.00000,50.00000
3937,-25.00000,50.00000
3938,-25.00000,50.00000
3939,-25.00000,50.00000
3940,-25.00000,50.00000
3941,-25.00000,50.00000
3942,-25.00000,50.00000
3943,-25.00000,50.00000
3944,-25.00000,50.00000
3945,32.00000,-105.00000
3946,32.00000,-105.00000
3947,32.00000,-105.00000
3948,32.00000,-105.00000
3949,30.00000,-106.00000
3950,30.00000,-106.00000
3951,30.00000,-106.00000
3952,25.00000,-127.00000
3953,37.00000,-105.00000
3954,-20.00000,-120.00000
3955,-20.00000,-120.00000
3956,-20.00000,-120.00000
3957,7.00000,-98.00000
3958,-20.00000,-120.00000
3959,32.00000,-109.00000
3960,32.00000,-105.00000
3961,32.00000,-105.00000
3962,32.00000,-105.00000
3963,32.00000,-105.00000
3964,32.00000,-105.00000
3965,32.00000,-106.00000
3966,32.00000,-105.00000
3967,32.70000,-102.84000
3968,32.00000,-105.00000
3969,32.00000,-105.00000
3970,32.00000,-105.00000
3971,32.00000,-105.00000
3972,37.00000,-105.00000
3973,40.00000,-97.00000
3974,34.50000,-99.00000
3975,34.50000,-99.00000
3976,34.50000,-99.00000
3977,34.50000,-99.00000
3978,34.50000,-99.00000
3979,-40.00000,-85.00000
3980,-40.00000,-85.00000
3981,-40.00000,-85.00000
3982,-40.00000,-85.00000
3983,-40.00000,-85.00000
3984,-40.00000,-85.00000
3985,-40.00000,-85.00000
3986,-40.00000,-85.00000
3987,-40.00000,-85.00000
3988,-40.00000,-85.00000
3989,-40.00000,-85.00000
3990,-40.00000,-85.00000
3991,-40.00000,-85.00000
3992,-40.00000,-85.00000
3993,-40.00000,-85.00000
3994,28.00000,-115.00000
3995,30.00000,-104.00000
3996,32.00000,-102.00000
3997,30.00000,-104.00000
3998,43.00000,-90.00000
3999,26.00000,-107.00000
4000,26.00000,-107.00000
4001,26.00000,-107.00000
4002,30.00000,-104.00000
4003,30.00000,-104.00000
4004,32.00000,-99.00000
4005,32.00000,-99.00000
4006,-25.00000,50.00000
4007,-25.00000,50.00000
4008,-25.00000,50.00000
4009,-25.00000,50.00000
4010,-25.00000,50.00000
4011,60.00000,-180.00000
4012,60.00000,-180.00000
4013,60.00000,-180.00000
4014,60.00000,-180.00000
4015,60.00000,-180.00000
4016,60.00000,-180.00000
4017,60.00000,-180.00000
4018,60.00000,-180.00000
4019,60.00000,-180.00000
4020,60.00000,-180.00000
4021,10.00000,-100.00000
4022,15.00000,-72.00000
4023,17.30000,-74.50000
4024,35.25000,-99.32000
4025,28.00000,-115.00000
4026,28.00000,-115.00000
4027,0.00000,-100.00000
4028,30.00000,-114.00000
4029,32.00000,-102.00000
4030,32.00000,-102.00000
4031,57.70000,-173.40000
4032,5.00000,-125.00000
4033,20.00000,-110.00000
4034,20.00000,-107.50000
4035,24.00000,-107.40000
4036,24.00000,-107.50000
4037,18.50000,-108.50000
4038,24.25000,-107.20000
4039,24.28000,-107.16000
4040,20.00000,-115.00000
4041,17.70000,-97.30000
4042,27.00000,-84.00000
4043,27.00000,-84.00000
4044,27.00000,-84.00000
4045,-40.70000,144.70000
4046,-40.70000,144.70000
4047,-53.50000,159.00000
4048,20.00000,-180.00000
4049,40.00000,-160.00000
4050,27.00000,-84.00000
4051,20.00000,-180.00000
4052,25.00000,-125.00000
4053,25.00000,-110.00000
4054,25.00000,-125.00000
4055,40.00000,-125.00000
4056,25.00000,-125.00000
4057,25.00000,-125.00000
4058,25.00000,-125.00000
4059,25.00000,-125.00000
4060,20.00000,-125.00000
4061,27.00000,-84.00000
4062,32.00000,-102.00000
4063,27.00000,-84.00000
4064,25.00000,-127.00000
4065,-40.70000,144.70000
4066,-60.00000,130.00000
4067,-60.00000,130.00000
